 0.34937E-06 0.18126E-08 0.00000E+00    30001     1680    4     1676 0.480E+10 0.12128E-11  0.34937E-06
   2    0.35133E-06    0.97846E-08    0.17614E+01    0.96305E-05    0.35133E-06
   3    0.34938E-06    0.41031E-08    0.10504E+01    0.28218E-05    0.34938E-06
   4    0.34928E-06    0.20649E-08    0.74781E+00    0.16623E-05    0.34928E-06
