 0.46173E-06 0.24389E-08 0.00000E+00    30001     1687    4     1683 0.364E+10 0.16071E-11  0.46173E-06
   2    0.45453E-06    0.12090E-07    0.16822E+01    0.83722E-05    0.45453E-06
   3    0.45878E-06    0.54805E-08    0.10685E+01    0.40077E-05    0.45878E-06
   4    0.46286E-06    0.27951E-08    0.76386E+00    0.22466E-05    0.46286E-06
