 0.16786E-05 0.87546E-08 0.00000E+00    30001     1711    4     1706 0.102E+10 0.58410E-11  0.16786E-05
   2    0.16273E-05    0.44452E-07    0.17277E+01    0.44983E-04    0.16273E-05
   3    0.16740E-05    0.19565E-07    0.10454E+01    0.12535E-04    0.16740E-05
   4    0.16822E-05    0.10035E-07    0.75455E+00    0.16465E-04    0.16822E-05
