0.16677E-05 0.28311E-08 0.00000E+01 330011 0 0 18585 0.11146E+11 0.00000E+01 0.16677E-05
1 1.6939e-06 4.6793e-08 1.7472 4.8107e-05 1.6939e-06
2 1.6673e-06 1.9808e-08 1.0626 2.2444e-05 1.6673e-06
3 1.654e-06 1.0079e-08 0.77076 1.4829e-05 1.654e-06
4 1.6991e-06 4.7715e-08 1.776 3.7822e-05 1.6991e-06
5 1.6827e-06 1.9365e-08 1.0294 1.2536e-05 1.6827e-06
6 1.6732e-06 9.764e-09 0.73816 9.198e-06 1.6732e-06
7 1.6598e-06 4.5252e-08 1.7243 2.7761e-05 1.6598e-06
8 1.647e-06 1.9818e-08 1.0763 1.3453e-05 1.647e-06
9 1.6644e-06 1.0026e-08 0.76198 8.7843e-06 1.6644e-06
10 1.6273e-06 4.4452e-08 1.7277 4.4983e-05 1.6273e-06
11 1.674e-06 1.9565e-08 1.0454 1.2535e-05 1.674e-06
12 1.6822e-06 1.0035e-08 0.75455 1.6465e-05 1.6822e-06
13 1.666e-06 4.6439e-08 1.7629 3.7938e-05 1.666e-06
14 1.6665e-06 1.9753e-08 1.0602 1.9149e-05 1.6665e-06
15 1.6583e-06 9.9562e-09 0.75944 1.1117e-05 1.6583e-06
16 1.6995e-06 4.7432e-08 1.7651 6.9479e-05 1.6995e-06
17 1.6847e-06 1.945e-08 1.0327 1.3534e-05 1.6847e-06
18 1.6684e-06 9.9718e-09 0.756 1.3148e-05 1.6684e-06
19 1.6465e-06 4.3796e-08 1.6823 3.0426e-05 1.6465e-06
20 1.6665e-06 1.9847e-08 1.0652 1.6693e-05 1.6665e-06
21 1.6735e-06 1.0104e-08 0.76372 8.596e-06 1.6735e-06
22 1.6502e-06 4.5937e-08 1.7605 4.6317e-05 1.6502e-06
23 1.6768e-06 1.9848e-08 1.0587 1.3669e-05 1.6768e-06
24 1.6636e-06 9.9069e-09 0.75326 7.8011e-06 1.6636e-06
25 1.706e-06 4.5946e-08 1.7033 2.9485e-05 1.706e-06
26 1.6434e-06 1.96e-08 1.0668 1.8443e-05 1.6434e-06
27 1.6711e-06 1.0158e-08 0.76885 1.0389e-05 1.6711e-06
28 1.6672e-06 4.4231e-08 1.6779 2.7767e-05 1.6672e-06
29 1.6292e-06 1.94e-08 1.0651 1.4601e-05 1.6292e-06
30 1.6729e-06 1.0127e-08 0.76569 8.6947e-06 1.6729e-06
31 1.6018e-06 4.2772e-08 1.6888 2.6687e-05 1.6018e-06
32 1.6838e-06 2.0127e-08 1.0691 1.78e-05 1.6838e-06
33 1.6702e-06 9.8057e-09 0.74262 8.1146e-06 1.6702e-06
