 0.67548E-07 0.11640E-08 0.00000E+00   248117     9182    7      507 0.751E+10 0.29269E-13  0.67548E-07
   5    0.20040E-06    0.12022E-06    0.10731E+03    0.36225E-02    0.20040E-06
   6    0.67541E-07    0.92325E-08    0.34582E+02    0.52577E-03    0.67541E-07
   7    0.67436E-07    0.11719E-08    0.62175E+01    0.38984E-04    0.67436E-07
