 0.73232E-06 0.63585E-08 0.00000E+00    30001     1694    4     1689 0.231E+10 0.25549E-11  0.73232E-06
   2    0.74891E-06    0.19476E-07    0.16448E+01    0.15027E-04    0.74891E-06
   3    0.71507E-06    0.85574E-08    0.10704E+01    0.66368E-05    0.71507E-06
   4    0.73582E-06    0.44423E-08    0.76365E+00    0.43718E-05    0.73582E-06
