 0.10247E-05 0.54383E-08 0.00000E+00    30001     1663    4     1659 0.162E+10 0.35473E-11  0.10247E-05
   2    0.10420E-05    0.29053E-07    0.17634E+01    0.30261E-04    0.10420E-05
   3    0.10333E-05    0.12250E-07    0.10604E+01    0.12982E-04    0.10333E-05
   4    0.10216E-05    0.62057E-08    0.76834E+00    0.92001E-05    0.10216E-05
