 0.29292E-06 0.16934E-08 0.00000E+00    30001     1682    4     1679 0.573E+10 0.10197E-11  0.29292E-06
   2    0.29968E-06    0.80710E-08    0.17033E+01    0.51790E-05    0.29968E-06
   3    0.28871E-06    0.34424E-08    0.10664E+01    0.32400E-05    0.28871E-06
   4    0.29367E-06    0.17849E-08    0.76880E+00    0.18261E-05    0.29367E-06
