 0.14752E-05 0.75666E-08 0.00000E+00    30001     1682    4     1678 0.114E+10 0.51143E-11  0.14752E-05
   2    0.15102E-05    0.43640E-07    0.18276E+01    0.42903E-04    0.15102E-05
   3    0.14783E-05    0.17110E-07    0.10352E+01    0.12051E-04    0.14783E-05
   4    0.14729E-05    0.85982E-08    0.73839E+00    0.89683E-05    0.14729E-05
