 0.89382E-07 0.51227E-09 0.00000E+00   504113    25095    8     4437 0.496E+11 0.19431E-13  0.89382E-07
   6    0.82794E-07    0.63841E-08    0.19507E+02    0.24157E-03    0.82794E-07
   7    0.87468E-07    0.20696E-08    0.84652E+01    0.15685E-03    0.87468E-07
   8    0.89540E-07    0.52916E-09    0.29901E+01    0.32753E-04    0.89540E-07
