 0.86364E-06 0.49567E-08 0.00000E+00    30001     1678    4     1675 0.194E+10 0.30062E-11  0.86364E-06
   2    0.88387E-06    0.23804E-07    0.17033E+01    0.15276E-04    0.88387E-06
   3    0.85142E-06    0.10155E-07    0.10668E+01    0.95555E-05    0.85142E-06
   4    0.86578E-06    0.52625E-08    0.76885E+00    0.53823E-05    0.86578E-06
