 0.14028E-05 0.72924E-08 0.00000E+00    30001     1675    4     1671 0.119E+10 0.48652E-11  0.14028E-05
   2    0.14173E-05    0.41270E-07    0.18417E+01    0.36707E-04    0.14173E-05
   3    0.14071E-05    0.16800E-07    0.10679E+01    0.15201E-04    0.14071E-05
   4    0.14012E-05    0.82549E-08    0.74522E+00    0.67195E-05    0.14012E-05
