 0.54575E-06 0.28706E-08 0.00000E+00    30001     1710    4     1705 0.312E+10 0.18928E-11  0.54575E-06
   2    0.54765E-06    0.15265E-07    0.17629E+01    0.12471E-04    0.54765E-06
   3    0.54781E-06    0.64934E-08    0.10602E+01    0.62935E-05    0.54781E-06
   4    0.54513E-06    0.32730E-08    0.75946E+00    0.36539E-05    0.54513E-06
