 0.16602E-05 0.87321E-08 0.00000E+00    30001     1711    4     1706 0.103E+10 0.57580E-11  0.16602E-05
   2    0.16660E-05    0.46439E-07    0.17629E+01    0.37938E-04    0.16660E-05
   3    0.16665E-05    0.19753E-07    0.10602E+01    0.19149E-04    0.16665E-05
   4    0.16583E-05    0.99562E-08    0.75944E+00    0.11117E-04    0.16583E-05
