 0.24762E-06 0.12814E-08 0.00000E+00    30001     1707    4     1703 0.688E+10 0.85757E-12  0.24762E-06
   2    0.25224E-06    0.71113E-08    0.17831E+01    0.54199E-05    0.25224E-06
   3    0.24934E-06    0.28996E-08    0.10401E+01    0.18488E-05    0.24934E-06
   4    0.24698E-06    0.14581E-08    0.74678E+00    0.14900E-05    0.24698E-06
