 0.29174E-06 0.15419E-08 0.00000E+00    30001     1716    4     1712 0.587E+10 0.10151E-11  0.29174E-06
   2    0.29157E-06    0.79515E-08    0.17248E+01    0.48210E-05    0.29157E-06
   3    0.28931E-06    0.34816E-08    0.10764E+01    0.23703E-05    0.28931E-06
   4    0.29236E-06    0.17613E-08    0.76205E+00    0.15415E-05    0.29236E-06
