 0.86012E-06 0.45240E-08 0.00000E+00    30001     1711    4     1706 0.198E+10 0.29831E-11  0.86012E-06
   2    0.86315E-06    0.24060E-07    0.17629E+01    0.19656E-04    0.86315E-06
   3    0.86337E-06    0.10234E-07    0.10602E+01    0.99205E-05    0.86337E-06
   4    0.85914E-06    0.51582E-08    0.75944E+00    0.57593E-05    0.85914E-06
