0.24697E-06 0.41927E-09 0.00000E+01 330011 0 0 18481 0.74840E+11 0.00000E+01 0.24697E-06
1 2.4592e-07 6.9907e-09 1.7978 7.5688e-06 2.4592e-07
2 2.4759e-07 3.0297e-09 1.0945 3.0084e-06 2.4759e-07
3 2.4387e-07 1.4937e-09 0.77475 1.7839e-06 2.4387e-07
4 2.5224e-07 7.1113e-09 1.7831 5.4199e-06 2.5224e-07
5 2.4934e-07 2.8996e-09 1.0401 1.8488e-06 2.4934e-07
6 2.4698e-07 1.4581e-09 0.74678 1.49e-06 2.4698e-07
7 2.4625e-07 6.7139e-09 1.7244 3.77e-06 2.4625e-07
8 2.4347e-07 2.9328e-09 1.0774 1.9644e-06 2.4347e-07
9 2.467e-07 1.4974e-09 0.76777 1.9268e-06 2.467e-07
10 2.4047e-07 6.6976e-09 1.7615 6.7866e-06 2.4047e-07
11 2.4786e-07 2.8727e-09 1.0367 1.8715e-06 2.4786e-07
12 2.4885e-07 1.4791e-09 0.75182 1.9432e-06 2.4885e-07
13 2.4413e-07 6.9033e-09 1.7884 8.3573e-06 2.4413e-07
14 2.474e-07 2.9432e-09 1.0641 3.1223e-06 2.474e-07
15 2.467e-07 1.4667e-09 0.75201 1.6696e-06 2.467e-07
16 2.5515e-07 7.199e-09 1.7845 9.4727e-06 2.5515e-07
17 2.4949e-07 2.9023e-09 1.0405 1.9235e-06 2.4949e-07
18 2.4733e-07 1.4684e-09 0.75097 1.9061e-06 2.4733e-07
19 2.428e-07 6.4579e-09 1.6822 4.4721e-06 2.428e-07
20 2.4507e-07 2.9275e-09 1.0685 2.1409e-06 2.4507e-07
21 2.4724e-07 1.4931e-09 0.76386 1.2001e-06 2.4724e-07
22 2.4638e-07 6.8029e-09 1.7463 6.4826e-06 2.4638e-07
23 2.4889e-07 2.8855e-09 1.0369 2.5164e-06 2.4889e-07
24 2.4799e-07 1.4653e-09 0.74741 1.2727e-06 2.4799e-07
25 2.5189e-07 6.7895e-09 1.7047 4.3229e-06 2.5189e-07
26 2.4399e-07 2.8865e-09 1.0581 1.9596e-06 2.4399e-07
27 2.4707e-07 1.4952e-09 0.76549 1.4976e-06 2.4707e-07
28 2.5371e-07 6.5979e-09 1.6447 5.0898e-06 2.5371e-07
29 2.4236e-07 2.8997e-09 1.0701 2.248e-06 2.4236e-07
30 2.4929e-07 1.5058e-09 0.76407 1.484e-06 2.4929e-07
31 2.4845e-07 7.2347e-09 1.8417 6.4349e-06 2.4845e-07
32 2.4666e-07 2.9445e-09 1.0677 2.6646e-06 2.4666e-07
33 2.4528e-07 1.4484e-09 0.74696 1.2031e-06 2.4528e-07
