 0.66318E-09 0.33176E-10 0.00000E+00   428731    10520    8       25 0.377E+11 0.17182E-15  0.66318E-09
   6    0.53322E-09    0.27818E-09    0.12171E+03    0.13278E-04    0.53322E-09
   7    0.54479E-09    0.10347E-09    0.62668E+02    0.88827E-05    0.54479E-09
   8    0.67339E-09    0.35094E-10    0.24318E+02    0.48065E-05    0.67339E-09
