 0.10454E-08 0.45694E-10 0.00000E+00    14286      970    4      539 0.516E+12 0.13300E-13  0.10454E-08
   2    0.82622E-09    0.71698E-10    0.38808E+01    0.73790E-07    0.82622E-09
   3    0.98340E-09    0.57830E-10    0.37193E+01    0.12817E-06    0.98340E-09
   4    0.10640E-08    0.21168E-10    0.17795E+01    0.27885E-07    0.10640E-08
