 0.39202E-07 0.55616E-09 0.00000E+00   248104    10567    7      730 0.186E+11 0.17007E-13  0.39202E-07
   5    0.35473E-07    0.65487E-08    0.33025E+02    0.13501E-03    0.35473E-07
   6    0.39838E-07    0.22960E-08    0.14580E+02    0.64843E-04    0.39838E-07
   7    0.39185E-07    0.57537E-09    0.52533E+01    0.43605E-04    0.39185E-07
