 0.24664E-06 0.13028E-08 0.00000E+00    30001     1687    4     1683 0.682E+10 0.85849E-12  0.24664E-06
   2    0.24280E-06    0.64579E-08    0.16822E+01    0.44721E-05    0.24280E-06
   3    0.24507E-06    0.29275E-08    0.10685E+01    0.21409E-05    0.24507E-06
   4    0.24724E-06    0.14931E-08    0.76386E+00    0.12001E-05    0.24724E-06
