 0.22681E-10 0.50152E-11 0.00000E+00    20426      242    4        7 0.309E+12 0.99577E-16  0.22681E-10
   2    0.13533E-10    0.81416E-11    0.54810E+01    0.59617E-09    0.13533E-10
   3    0.22530E-10    0.17355E-10    0.63389E+02    0.11670E-06    0.22530E-10
   4    0.24276E-10    0.60682E-11    0.29091E+02    0.46232E-07    0.24276E-10
