 0.10237E-05 0.11323E-07 0.00000E+00    30001     1754    4     1749 0.171E+10 0.35844E-11  0.10237E-05
   2    0.98308E-06    0.26447E-07    0.17014E+01    0.16194E-04    0.98308E-06
   3    0.99890E-06    0.12337E-07    0.11047E+01    0.10146E-04    0.99890E-06
   4    0.10323E-05    0.64680E-08    0.79253E+00    0.64646E-05    0.10323E-05
