 0.88466E-07 0.20081E-08 0.00000E+00    13328     1233    3      662 0.748E+10 0.61461E-12  0.88466E-07
   1    0.11151E-06    0.15072E-07    0.49237E+01    0.83606E-05    0.11151E-06
   2    0.86193E-07    0.35521E-08    0.26064E+01    0.39309E-05    0.86193E-07
   3    0.88504E-07    0.19676E-08    0.19885E+01    0.21047E-05    0.88504E-07
