 0.10506E-05 0.70755E-08 0.00000E+00    30001     1741    4     1738 0.165E+10 0.36600E-11  0.10506E-05
   2    0.10738E-05    0.27924E-07    0.16448E+01    0.21546E-04    0.10738E-05
   3    0.10318E-05    0.12462E-07    0.10803E+01    0.95155E-05    0.10318E-05
   4    0.10541E-05    0.63448E-08    0.76139E+00    0.62549E-05    0.10541E-05
