 0.14749E-05 0.77450E-08 0.00000E+00    30001     1716    4     1712 0.116E+10 0.51236E-11  0.14749E-05
   2    0.14560E-05    0.39002E-07    0.16941E+01    0.26700E-04    0.14560E-05
   3    0.14757E-05    0.17423E-07    0.10560E+01    0.14738E-04    0.14757E-05
   4    0.14756E-05    0.88668E-08    0.76008E+00    0.74653E-05    0.14756E-05
