 0.19770E-05 0.10407E-07 0.00000E+00    30001     1683    4     1678 0.849E+09 0.68579E-11  0.19770E-05
   2    0.19999E-05    0.55759E-07    0.17633E+01    0.46914E-04    0.19999E-05
   3    0.19801E-05    0.23653E-07    0.10684E+01    0.21358E-04    0.19801E-05
   4    0.19751E-05    0.11848E-07    0.75878E+00    0.12413E-04    0.19751E-05
