 0.38555E-07 0.46342E-09 0.00000E+00   248122     9166    7      990 0.257E+11 0.16717E-13  0.38555E-07
   5    0.39774E-07    0.90092E-08    0.40520E+02    0.18081E-03    0.39774E-07
   6    0.47844E-07    0.92262E-08    0.48784E+02    0.57605E-03    0.47844E-07
   7    0.38515E-07    0.46450E-09    0.43148E+01    0.13636E-04    0.38515E-07
