 0.31878E-07 0.43161E-09 0.00000E+00    14001      871    3      866 0.272E+11 0.22103E-12  0.31878E-07
   1    0.30173E-07    0.34485E-08    0.51112E+01    0.29972E-05    0.30173E-07
   2    0.32427E-07    0.12619E-08    0.24612E+01    0.11933E-05    0.32427E-07
   3    0.31828E-07    0.46338E-09    0.13022E+01    0.46238E-06    0.31828E-07
