 0.29354E-06 0.15493E-08 0.00000E+00    30001     1721    4     1717 0.585E+10 0.10207E-11  0.29354E-06
   2    0.28924E-06    0.76932E-08    0.16822E+01    0.53442E-05    0.28924E-06
   3    0.29274E-06    0.34864E-08    0.10652E+01    0.29320E-05    0.29274E-06
   4    0.29396E-06    0.17749E-08    0.76372E+00    0.15097E-05    0.29396E-06
