 0.54883E-07 0.25878E-09 0.00000E+00   504100    25437    8     7182 0.131E+12 0.11904E-13  0.54883E-07
   6    0.52302E-07    0.35761E-08    0.17297E+02    0.10352E-03    0.52302E-07
   7    0.55506E-07    0.10507E-08    0.67724E+01    0.64162E-04    0.55506E-07
   8    0.54855E-07    0.26774E-09    0.24696E+01    0.99990E-05    0.54855E-07
