 0.54904E-06 0.34854E-08 0.00000E+00    30001     1741    4     1736 0.316E+10 0.19064E-11  0.54904E-06
   2    0.52656E-06    0.14060E-07    0.16888E+01    0.87734E-05    0.52656E-06
   3    0.55353E-06    0.66165E-08    0.10691E+01    0.58514E-05    0.55353E-06
   4    0.54905E-06    0.32234E-08    0.74262E+00    0.26674E-05    0.54905E-06
