 0.48825E-09 0.89763E-11 0.00000E+00   488964    17837    8      570 0.117E+13 0.10982E-15  0.48825E-09
   6    0.42059E-09    0.11641E-09    0.68960E+02    0.48511E-05    0.42059E-09
   7    0.43993E-09    0.33990E-10    0.27224E+02    0.28518E-05    0.43993E-09
   8    0.49085E-09    0.83550E-11    0.84821E+01    0.45557E-06    0.49085E-09
