 0.14799E-05 0.82576E-08 0.00000E+00    30001     1677    4     1672 0.113E+10 0.51328E-11  0.14799E-05
   2    0.14327E-05    0.38572E-07    0.17027E+01    0.24554E-04    0.14327E-05
   3    0.14959E-05    0.17893E-07    0.10699E+01    0.16192E-04    0.14959E-05
   4    0.14782E-05    0.86763E-08    0.74242E+00    0.81993E-05    0.14782E-05
