 0.12330E-05 0.65158E-08 0.00000E+00    30001     1730    4     1725 0.140E+10 0.42903E-11  0.12330E-05
   2    0.12322E-05    0.33595E-07    0.17243E+01    0.20609E-04    0.12322E-05
   3    0.12227E-05    0.14713E-07    0.10763E+01    0.99874E-05    0.12227E-05
   4    0.12356E-05    0.74433E-08    0.76198E+00    0.65215E-05    0.12356E-05
