 0.35233E-06 0.18328E-08 0.00000E+00    30001     1679    4     1675 0.475E+10 0.12259E-11  0.35233E-06
   2    0.34244E-06    0.94167E-08    0.17392E+01    0.99667E-05    0.34244E-06
   3    0.35127E-06    0.40883E-08    0.10410E+01    0.26640E-05    0.35127E-06
   4    0.35307E-06    0.21007E-08    0.75260E+00    0.32872E-05    0.35307E-06
