 0.65388E-06 0.34318E-08 0.00000E+00    30001     1651    4     1647 0.252E+10 0.22712E-11  0.65388E-06
   2    0.64424E-06    0.17277E-07    0.16961E+01    0.11835E-04    0.64424E-06
   3    0.65486E-06    0.77799E-08    0.10626E+01    0.65276E-05    0.65486E-06
   4    0.65411E-06    0.39211E-08    0.75827E+00    0.32769E-05    0.65411E-06
