 0.21050E-07 0.43868E-09 0.00000E+00    13322     1167    3      510 0.242E+11 0.14535E-12  0.21050E-07
   1    0.24170E-07    0.30323E-08    0.45599E+01    0.21578E-05    0.24170E-07
   2    0.21095E-07    0.10342E-08    0.31006E+01    0.21472E-05    0.21095E-07
   3    0.20931E-07    0.49023E-09    0.20949E+01    0.71921E-06    0.20931E-07
