 0.14072E-05 0.74336E-08 0.00000E+00    30001     1687    4     1683 0.120E+10 0.48982E-11  0.14072E-05
   2    0.13850E-05    0.36837E-07    0.16822E+01    0.25516E-04    0.13850E-05
   3    0.13980E-05    0.16701E-07    0.10685E+01    0.12216E-04    0.13980E-05
   4    0.14107E-05    0.85200E-08    0.76396E+00    0.68477E-05    0.14107E-05
