 0.46193E-06 0.24142E-08 0.00000E+00    30001     1702    4     1698 0.368E+10 0.16036E-11  0.46193E-06
   2    0.45703E-06    0.12923E-07    0.17884E+01    0.15645E-04    0.45703E-06
   3    0.46316E-06    0.55099E-08    0.10641E+01    0.58451E-05    0.46316E-06
   4    0.46184E-06    0.27457E-08    0.75201E+00    0.31256E-05    0.46184E-06
