 0.10443E-05 0.54579E-08 0.00000E+00    30001     1702    4     1698 0.163E+10 0.36253E-11  0.10443E-05
   2    0.10332E-05    0.29216E-07    0.17884E+01    0.35369E-04    0.10332E-05
   3    0.10470E-05    0.12456E-07    0.10641E+01    0.13214E-04    0.10470E-05
   4    0.10441E-05    0.62072E-08    0.75201E+00    0.70659E-05    0.10441E-05
