0.72905E-06 0.12412E-08 0.00000E+01 330011 0 0 18362 0.25200E+11 0.00000E+01 0.72905E-06
1 7.2773e-07 2.0733e-08 1.8018 2.2342e-05 7.2773e-07
2 7.3173e-07 8.9543e-09 1.0945 8.7705e-06 7.3173e-07
3 7.1924e-07 4.4153e-09 0.7765 5.203e-06 7.1924e-07
4 7.4417e-07 2.0993e-08 1.7841 1.6e-05 7.4417e-07
5 7.3595e-07 8.5582e-09 1.0401 5.4485e-06 7.3595e-07
6 7.2935e-07 4.3041e-09 0.74646 4.4073e-06 7.2935e-07
7 7.2687e-07 1.9815e-08 1.7241 1.1118e-05 7.2687e-07
8 7.1886e-07 8.6593e-09 1.0774 5.7798e-06 7.1886e-07
9 7.2822e-07 4.4194e-09 0.76764 5.7105e-06 7.2822e-07
10 7.0982e-07 1.977e-08 1.7615 2.0032e-05 7.0982e-07
11 7.3162e-07 8.4797e-09 1.0367 5.5244e-06 7.3162e-07
12 7.3429e-07 4.3649e-09 0.7519 5.7357e-06 7.3429e-07
13 7.2062e-07 2.0377e-08 1.7884 2.4669e-05 7.2062e-07
14 7.3028e-07 8.6878e-09 1.0641 9.2164e-06 7.3028e-07
15 7.2821e-07 4.3293e-09 0.75201 4.9283e-06 7.2821e-07
16 7.5314e-07 2.125e-08 1.7845 2.7961e-05 7.5314e-07
17 7.3617e-07 8.5583e-09 1.0398 5.6772e-06 7.3617e-07
18 7.2993e-07 4.3343e-09 0.7511 5.6356e-06 7.2993e-07
19 7.1667e-07 1.9061e-08 1.6822 1.3203e-05 7.1667e-07
20 7.2339e-07 8.6418e-09 1.0685 6.3221e-06 7.2339e-07
21 7.2981e-07 4.4074e-09 0.76388 3.5434e-06 7.2981e-07
22 7.2727e-07 2.0081e-08 1.7463 1.9137e-05 7.2727e-07
23 7.3619e-07 8.5246e-09 1.0357 7.4273e-06 7.3619e-07
24 7.3191e-07 4.323e-09 0.74711 3.6926e-06 7.3191e-07
25 7.4354e-07 2.0041e-08 1.7047 1.2761e-05 7.4354e-07
26 7.2022e-07 8.5204e-09 1.0581 5.7844e-06 7.2022e-07
27 7.2956e-07 4.4155e-09 0.76557 4.4207e-06 7.2956e-07
28 7.4891e-07 1.9476e-08 1.6448 1.5027e-05 7.4891e-07
29 7.1507e-07 8.5574e-09 1.0704 6.6368e-06 7.1507e-07
30 7.3582e-07 4.4423e-09 0.76365 4.3718e-06 7.3582e-07
31 7.3338e-07 2.1355e-08 1.8416 1.8994e-05 7.3338e-07
32 7.2814e-07 8.6894e-09 1.0674 7.8648e-06 7.2814e-07
33 7.2481e-07 4.2708e-09 0.74532 3.5345e-06 7.2481e-07
