 0.24843E-07 0.24125E-09 0.00000E+00   248121    11693    7     1335 0.537E+11 0.10776E-13  0.24843E-07
   5    0.24765E-07    0.46144E-08    0.33330E+02    0.12067E-03    0.24765E-07
   6    0.25126E-07    0.10981E-08    0.11056E+02    0.48680E-04    0.25126E-07
   7    0.24829E-07    0.24765E-09    0.35685E+01    0.87546E-05    0.24829E-07
