 0.46445E-06 0.40326E-08 0.00000E+00    30001     1694    4     1689 0.364E+10 0.16204E-11  0.46445E-06
   2    0.47497E-06    0.12352E-07    0.16448E+01    0.95305E-05    0.47497E-06
   3    0.45350E-06    0.54272E-08    0.10704E+01    0.42092E-05    0.45350E-06
   4    0.46667E-06    0.28173E-08    0.76365E+00    0.27727E-05    0.46667E-06
