 0.16710E-05 0.88200E-08 0.00000E+00    30001     1721    4     1717 0.103E+10 0.58107E-11  0.16710E-05
   2    0.16465E-05    0.43796E-07    0.16823E+01    0.30426E-04    0.16465E-05
   3    0.16665E-05    0.19847E-07    0.10652E+01    0.16693E-04    0.16665E-05
   4    0.16735E-05    0.10104E-07    0.76372E+00    0.85960E-05    0.16735E-05
