 0.86575E-06 0.45695E-08 0.00000E+00    30001     1721    4     1717 0.198E+10 0.30105E-11  0.86575E-06
   2    0.85305E-06    0.22690E-07    0.16823E+01    0.15764E-04    0.85305E-06
   3    0.86338E-06    0.10283E-07    0.10652E+01    0.86486E-05    0.86338E-06
   4    0.86701E-06    0.52348E-08    0.76372E+00    0.44534E-05    0.86701E-06
