 0.14852E-05 0.10701E-07 0.00000E+00    30001     1690    4     1685 0.113E+10 0.51765E-11  0.14852E-05
   2    0.15150E-05    0.39153E-07    0.16344E+01    0.26134E-04    0.15150E-05
   3    0.14558E-05    0.17578E-07    0.10800E+01    0.15117E-04    0.14558E-05
   4    0.14908E-05    0.89032E-08    0.75541E+00    0.86853E-05    0.14908E-05
