 0.55046E-06 0.28697E-08 0.00000E+00    30001     1665    4     1661 0.302E+10 0.19044E-11  0.55046E-06
   2    0.55869E-06    0.15592E-07    0.17651E+01    0.22839E-04    0.55869E-06
   3    0.55642E-06    0.64162E-08    0.10314E+01    0.44493E-05    0.55642E-06
   4    0.54847E-06    0.32783E-08    0.75606E+00    0.43669E-05    0.54847E-06
