 0.65107E-06 0.34239E-08 0.00000E+00    30001     1718    4     1713 0.263E+10 0.22590E-11  0.65107E-06
   2    0.65870E-06    0.18365E-07    0.17633E+01    0.15451E-04    0.65870E-06
   3    0.65164E-06    0.78052E-08    0.10713E+01    0.70337E-05    0.65164E-06
   4    0.65058E-06    0.38947E-08    0.75724E+00    0.41912E-05    0.65058E-06
