 0.65907E-06 0.34285E-08 0.00000E+00    30001     1679    4     1675 0.254E+10 0.22932E-11  0.65907E-06
   2    0.64057E-06    0.17615E-07    0.17392E+01    0.18644E-04    0.64057E-06
   3    0.65710E-06    0.76476E-08    0.10410E+01    0.49831E-05    0.65710E-06
   4    0.66046E-06    0.39296E-08    0.75260E+00    0.61493E-05    0.66046E-06
