 0.12459E-05 0.64917E-08 0.00000E+00    30001     1681    4     1677 0.135E+10 0.43305E-11  0.12459E-05
   2    0.12225E-05    0.34066E-07    0.17624E+01    0.34358E-04    0.12225E-05
   3    0.12448E-05    0.14735E-07    0.10588E+01    0.10243E-04    0.12448E-05
   4    0.12472E-05    0.73998E-08    0.75049E+00    0.57750E-05    0.12472E-05
