 0.24812E-06 0.21254E-08 0.00000E+00    30001     1689    4     1684 0.679E+10 0.86559E-12  0.24812E-06
   2    0.25371E-06    0.65979E-08    0.16447E+01    0.50898E-05    0.25371E-06
   3    0.24236E-06    0.28997E-08    0.10701E+01    0.22480E-05    0.24236E-06
   4    0.24929E-06    0.15058E-08    0.76407E+00    0.14840E-05    0.24929E-06
