 0.14771E-05 0.77202E-08 0.00000E+00    30001     1693    4     1688 0.114E+10 0.51169E-11  0.14771E-05
   2    0.15093E-05    0.43085E-07    0.18054E+01    0.34297E-04    0.15093E-05
   3    0.14847E-05    0.17298E-07    0.10421E+01    0.11436E-04    0.14847E-05
   4    0.14737E-05    0.88050E-08    0.75577E+00    0.11951E-04    0.14737E-05
