 0.10301E-05 0.52838E-08 0.00000E+00    30001     1682    4     1678 0.163E+10 0.35714E-11  0.10301E-05
   2    0.10546E-05    0.30474E-07    0.18276E+01    0.29960E-04    0.10546E-05
   3    0.10323E-05    0.11948E-07    0.10352E+01    0.84153E-05    0.10323E-05
   4    0.10286E-05    0.60042E-08    0.73839E+00    0.62627E-05    0.10286E-05
