0.19861E-05 0.36556E-08 0.00000E+01 330011 0 0 18523 0.93260E+10 0.00000E+01 0.19861E-05
1 2.0084e-06 5.5998e-08 1.7634 5.8323e-05 2.0084e-06
2 1.9915e-06 2.3611e-08 1.0604 2.5022e-05 1.9915e-06
3 1.9691e-06 1.1961e-08 0.76834 1.7733e-05 1.9691e-06
4 2.0327e-06 5.8738e-08 1.8276 5.7744e-05 2.0327e-06
5 1.9898e-06 2.3029e-08 1.0352 1.6219e-05 1.9898e-06
6 1.9825e-06 1.1573e-08 0.73839 1.2071e-05 1.9825e-06
7 1.9008e-06 5.124e-08 1.7049 3.1213e-05 1.9008e-06
8 1.9292e-06 2.3766e-08 1.1018 1.9786e-05 1.9292e-06
9 1.9896e-06 1.243e-08 0.79022 1.2372e-05 1.9896e-06
10 1.9448e-06 5.3481e-08 1.7392 5.6601e-05 1.9448e-06
11 1.995e-06 2.3219e-08 1.041 1.5128e-05 1.995e-06
12 2.0053e-06 1.193e-08 0.75249 1.867e-05 2.0053e-06
13 1.9999e-06 5.5759e-08 1.7633 4.6914e-05 1.9999e-06
14 1.9801e-06 2.3653e-08 1.0684 2.1358e-05 1.9801e-06
15 1.9751e-06 1.1848e-08 0.75878 1.2413e-05 1.9751e-06
16 2.0315e-06 5.799e-08 1.8054 4.6162e-05 2.0315e-06
17 1.9984e-06 2.3282e-08 1.0421 1.5393e-05 1.9984e-06
18 1.9835e-06 1.1851e-08 0.75577 1.6085e-05 1.9835e-06
19 1.9597e-06 5.2494e-08 1.6941 3.5936e-05 1.9597e-06
20 1.9862e-06 2.3451e-08 1.056 1.9837e-05 1.9862e-06
21 1.9861e-06 1.1934e-08 0.76008 1.0048e-05 1.9861e-06
22 1.9996e-06 5.5687e-08 1.7614 5.4753e-05 1.9996e-06
23 1.9825e-06 2.3275e-08 1.0501 1.5993e-05 1.9825e-06
24 1.9831e-06 1.1738e-08 0.74873 9.3449e-06 1.9831e-06
25 2.0296e-06 5.4259e-08 1.6908 3.5758e-05 2.0296e-06
26 1.96e-06 2.3319e-08 1.0641 2.1856e-05 1.96e-06
27 1.9916e-06 1.2147e-08 0.77147 1.106e-05 1.9916e-06
28 2.0391e-06 5.2698e-08 1.6344 3.5175e-05 2.0391e-06
29 1.9594e-06 2.3659e-08 1.08 2.0346e-05 1.9594e-06
30 2.0066e-06 1.1983e-08 0.75541 1.169e-05 2.0066e-06
31 1.9284e-06 5.1916e-08 1.7027 3.3048e-05 1.9284e-06
32 2.0134e-06 2.4083e-08 1.0699 2.1793e-05 2.0134e-06
33 1.9896e-06 1.1678e-08 0.74242 1.1036e-05 1.9896e-06
