 0.16608E-05 0.87768E-08 0.00000E+00    30001     1730    4     1725 0.104E+10 0.57791E-11  0.16608E-05
   2    0.16598E-05    0.45252E-07    0.17243E+01    0.27761E-04    0.16598E-05
   3    0.16470E-05    0.19818E-07    0.10763E+01    0.13453E-04    0.16470E-05
   4    0.16644E-05    0.10026E-07    0.76198E+00    0.87843E-05    0.16644E-05
