 0.10495E-05 0.54546E-08 0.00000E+00    30001     1646    4     1642 0.156E+10 0.36338E-11  0.10495E-05
   2    0.10798E-05    0.30467E-07    0.17845E+01    0.40090E-04    0.10798E-05
   3    0.10555E-05    0.12271E-07    0.10398E+01    0.81396E-05    0.10555E-05
   4    0.10465E-05    0.62143E-08    0.75110E+00    0.80801E-05    0.10465E-05
