 0.86944E-06 0.45303E-08 0.00000E+00    30001     1681    4     1677 0.193E+10 0.30221E-11  0.86944E-06
   2    0.85316E-06    0.23774E-07    0.17624E+01    0.23976E-04    0.85316E-06
   3    0.86867E-06    0.10283E-07    0.10588E+01    0.71483E-05    0.86867E-06
   4    0.87037E-06    0.51641E-08    0.75049E+00    0.40302E-05    0.87037E-06
