 0.38182E-07 0.53567E-09 0.00000E+00    14001      891    3      886 0.232E+11 0.26641E-12  0.38182E-07
   1    0.36547E-07    0.41605E-08    0.50911E+01    0.33030E-05    0.36547E-07
   2    0.37320E-07    0.13664E-08    0.23157E+01    0.12791E-05    0.37320E-07
   3    0.38363E-07    0.58793E-09    0.13707E+01    0.63928E-06    0.38363E-07
