 0.19918E-05 0.11114E-07 0.00000E+00    30001     1677    4     1672 0.839E+09 0.69085E-11  0.19918E-05
   2    0.19284E-05    0.51916E-07    0.17027E+01    0.33048E-04    0.19284E-05
   3    0.20134E-05    0.24083E-07    0.10699E+01    0.21793E-04    0.20134E-05
   4    0.19896E-05    0.11678E-07    0.74242E+00    0.11036E-04    0.19896E-05
