 0.14074E-05 0.74360E-08 0.00000E+00    30001     1743    4     1738 0.123E+10 0.48956E-11  0.14074E-05
   2    0.14370E-05    0.38731E-07    0.17047E+01    0.24662E-04    0.14370E-05
   3    0.13919E-05    0.16466E-07    0.10581E+01    0.11179E-04    0.13919E-05
   4    0.14099E-05    0.85333E-08    0.76557E+00    0.85435E-05    0.14099E-05
