 0.32207E-08 0.47028E-10 0.00000E+00   475323    17290    8      618 0.192E+12 0.73997E-15  0.32207E-08
   6    0.39365E-08    0.13937E-08    0.86979E+02    0.56167E-04    0.39365E-08
   7    0.32986E-08    0.21871E-09    0.23036E+02    0.10216E-04    0.32986E-08
   8    0.32154E-08    0.48176E-10    0.73615E+01    0.58457E-05    0.32154E-08
