 0.46482E-06 0.24154E-08 0.00000E+00    30001     1653    4     1648 0.355E+10 0.16170E-11  0.46482E-06
   2    0.45017E-06    0.12538E-07    0.17615E+01    0.12705E-04    0.45017E-06
   3    0.46400E-06    0.53779E-08    0.10367E+01    0.35036E-05    0.46400E-06
   4    0.46570E-06    0.27683E-08    0.75190E+00    0.36377E-05    0.46570E-06
